ts,wti
2010-04-10,81.12805
2010-04-11,80.77640476190476
2010-04-12,80.42475952380953
2010-04-13,80.07311428571428
2010-04-14,79.72146904761905
2010-04-15,79.36982380952381
2010-04-16,79.01817857142856
2010-04-17,78.66653333333333
2010-04-18,78.31488809523809
2010-04-19,77.96324285714286
2010-04-20,77.61159761904761
2010-04-21,77.25995238095238
2010-04-22,76.90830714285714
2010-04-23,76.55666190476191
2010-04-24,76.20501666666667
2010-04-25,75.85337142857142
2010-04-26,75.50172619047619
2010-04-27,75.15008095238095
2010-04-28,74.79843571428572
2010-04-29,74.44679047619047
2010-04-30,74.09514523809524
2010-05-01,73.7435
2010-05-02,73.79486803519062
2010-05-03,73.84623607038122
2010-05-04,73.89760410557184
2010-05-05,73.94897214076246
2010-05-06,74.00034017595308
2010-05-07,74.05170821114369
2010-05-08,74.10307624633431
2010-05-09,74.15444428152493
2010-05-10,74.20581231671554
2010-05-11,74.25718035190616
2010-05-12,74.30854838709678
2010-05-13,74.3599164222874
2010-05-14,74.411284457478
2010-05-15,74.46265249266862
2010-05-16,74.51402052785924
2010-05-17,74.56538856304985
2010-05-18,74.61675659824047
2010-05-19,74.66812463343109
2010-05-20,74.7194926686217
2010-05-21,74.77086070381232
2010-05-22,74.82222873900294
2010-05-23,74.87359677419356
2010-05-24,74.92496480938416
2010-05-25,74.97633284457478
2010-05-26,75.0277008797654
2010-05-27,75.07906891495601
2010-05-28,75.13043695014663
2010-05-29,75.18180498533725
2010-05-30,75.23317302052787
2010-05-31,75.28454105571848
2010-06-01,75.3359090909091
2010-06-02,75.36869624819626
2010-06-03,75.40148340548342
2010-06-04,75.43427056277056
2010-06-05,75.46705772005772
2010-06-06,75.49984487734488
2010-06-07,75.53263203463204
2010-06-08,75.5654191919192
2010-06-09,75.59820634920635
2010-06-10,75.63099350649351
2010-06-11,75.66378066378067
2010-06-12,75.69656782106783
2010-06-13,75.72935497835499
2010-06-14,75.76214213564214
2010-06-15,75.7949292929293
2010-06-16,75.82771645021646
2010-06-17,75.86050360750362
2010-06-18,75.89329076479078
2010-06-19,75.92607792207792
2010-06-20,75.95886507936508
2010-06-21,75.99165223665224
2010-06-22,76.0244393939394
2010-06-23,76.05722655122656
2010-06-24,76.09001370851371
2010-06-25,76.12280086580087
2010-06-26,76.15558802308803
2010-06-27,76.18837518037519
2010-06-28,76.22116233766235
2010-06-29,76.2539494949495
2010-06-30,76.28673665223666
2010-07-01,76.31952380952382
2010-07-02,76.32854210305824
2010-07-03,76.33756039659266
2010-07-04,76.34657869012709
2010-07-05,76.3555969836615
2010-07-06,76.36461527719592
2010-07-07,76.37363357073035
2010-07-08,76.38265186426477
2010-07-09,76.3916701577992
2010-07-10,76.40068845133362
2010-07-11,76.40970674486805
2010-07-12,76.41872503840247
2010-07-13,76.42774333193688
2010-07-14,76.4367616254713
2010-07-15,76.44577991900573
2010-07-16,76.45479821254015
2010-07-17,76.46381650607458
2010-07-18,76.472834799609
2010-07-19,76.48185309314343
2010-07-20,76.49087138667785
2010-07-21,76.49988968021226
2010-07-22,76.50890797374669
2010-07-23,76.51792626728111
2010-07-24,76.52694456081554
2010-07-25,76.53596285434996
2010-07-26,76.54498114788439
2010-07-27,76.55399944141881
2010-07-28,76.56301773495323
2010-07-29,76.57203602848764
2010-07-30,76.58105432202207
2010-07-31,76.5900726155565
2010-08-01,76.59909090909092
2010-08-02,76.55531071079459
2010-08-03,76.51153051249827
2010-08-04,76.46775031420194
2010-08-05,76.4239701159056
2010-08-06,76.38018991760929
2010-08-07,76.33640971931295
2010-08-08,76.29262952101662
2010-08-09,76.2488493227203
2010-08-10,76.20506912442397
2010-08-11,76.16128892612764
2010-08-12,76.11750872783132
2010-08-13,76.07372852953499
2010-08-14,76.02994833123866
2010-08-15,75.98616813294234
2010-08-16,75.942387934646
2010-08-17,75.89860773634967
2010-08-18,75.85482753805334
2010-08-19,75.81104733975702
2010-08-20,75.76726714146069
2010-08-21,75.72348694316436
2010-08-22,75.67970674486804
2010-08-23,75.63592654657171
2010-08-24,75.59214634827538
2010-08-25,75.54836614997906
2010-08-26,75.50458595168273
2010-08-27,75.4608057533864
2010-08-28,75.41702555509008
2010-08-29,75.37324535679375
2010-08-30,75.32946515849741
2010-08-31,75.2856849602011
2010-09-01,75.24190476190476
2010-09-02,75.46360317460318
2010-09-03,75.6853015873016
2010-09-04,75.907
2010-09-05,76.12869841269841
2010-09-06,76.35039682539683
2010-09-07,76.57209523809524
2010-09-08,76.79379365079365
2010-09-09,77.01549206349206
2010-09-10,77.23719047619048
2010-09-11,77.4588888888889
2010-09-12,77.6805873015873
2010-09-13,77.90228571428571
2010-09-14,78.12398412698413
2010-09-15,78.34568253968254
2010-09-16,78.56738095238094
2010-09-17,78.78907936507936
2010-09-18,79.01077777777778
2010-09-19,79.23247619047619
2010-09-20,79.45417460317461
2010-09-21,79.67587301587301
2010-09-22,79.89757142857142
2010-09-23,80.11926984126984
2010-09-24,80.34096825396826
2010-09-25,80.56266666666666
2010-09-26,80.78436507936507
2010-09-27,81.00606349206349
2010-09-28,81.2277619047619
2010-09-29,81.44946031746031
2010-09-30,81.67115873015872
2010-10-01,81.89285714285714
2010-10-02,81.9689861751152
2010-10-03,82.04511520737327
2010-10-04,82.12124423963134
2010-10-05,82.19737327188939
2010-10-06,82.27350230414746
2010-10-07,82.34963133640552
2010-10-08,82.42576036866359
2010-10-09,82.50188940092166
2010-10-10,82.57801843317972
2010-10-11,82.65414746543779
2010-10-12,82.73027649769585
2010-10-13,82.8064055299539
2010-10-14,82.88253456221197
2010-10-15,82.95866359447004
2010-10-16,83.0347926267281
2010-10-17,83.11092165898617
2010-10-18,83.18705069124424
2010-10-19,83.2631797235023
2010-10-20,83.33930875576037
2010-10-21,83.41543778801842
2010-10-22,83.49156682027649
2010-10-23,83.56769585253456
2010-10-24,83.64382488479262
2010-10-25,83.71995391705069
2010-10-26,83.79608294930875
2010-10-27,83.87221198156682
2010-10-28,83.94834101382489
2010-10-29,84.02447004608294
2010-10-30,84.100599078341
2010-10-31,84.17672811059907
2010-11-01,84.25285714285714
2010-11-02,84.41595887445887
2010-11-03,84.57906060606061
2010-11-04,84.74216233766234
2010-11-05,84.90526406926406
2010-11-06,85.06836580086579
2010-11-07,85.23146753246753
2010-11-08,85.39456926406926
2010-11-09,85.55767099567099
2010-11-10,85.72077272727272
2010-11-11,85.88387445887446
2010-11-12,86.04697619047619
2010-11-13,86.21007792207791
2010-11-14,86.37317965367964
2010-11-15,86.53628138528138
2010-11-16,86.69938311688311
2010-11-17,86.86248484848484
2010-11-18,87.02558658008658
2010-11-19,87.18868831168831
2010-11-20,87.35179004329004
2010-11-21,87.51489177489177
2010-11-22,87.67799350649351
2010-11-23,87.84109523809524
2010-11-24,88.00419696969696
2010-11-25,88.16729870129869
2010-11-26,88.33040043290043
2010-11-27,88.49350216450216
2010-11-28,88.65660389610389
2010-11-29,88.81970562770562
2010-11-30,88.98280735930736
2010-12-01,89.14590909090909
2010-12-02,89.14670234604105
2010-12-03,89.14749560117302
2010-12-04,89.14828885630499
2010-12-05,89.14908211143694
2010-12-06,89.1498753665689
2010-12-07,89.15066862170087
2010-12-08,89.15146187683284
2010-12-09,89.15225513196481
2010-12-10,89.15304838709677
2010-12-11,89.15384164222874
2010-12-12,89.15463489736071
2010-12-13,89.15542815249266
2010-12-14,89.15622140762463
2010-12-15,89.1570146627566
2010-12-16,89.15780791788856
2010-12-17,89.15860117302053
2010-12-18,89.1593944281525
2010-12-19,89.16018768328446
2010-12-20,89.16098093841643
2010-12-21,89.16177419354838
2010-12-22,89.16256744868035
2010-12-23,89.16336070381232
2010-12-24,89.16415395894428
2010-12-25,89.16494721407625
2010-12-26,89.16574046920822
2010-12-27,89.16653372434018
2010-12-28,89.16732697947215
2010-12-29,89.1681202346041
2010-12-30,89.16891348973607
2010-12-31,89.16970674486804
2011-01-01,89.1705
2011-01-02,89.15140067911715
2011-01-03,89.1323013582343
2011-01-04,89.11320203735144
2011-01-05,89.0941027164686
2011-01-06,89.07500339558574
2011-01-07,89.0559040747029
2011-01-08,89.03680475382004
2011-01-09,89.01770543293719
2011-01-10,88.99860611205433
2011-01-11,88.97950679117149
2011-01-12,88.96040747028863
2011-01-13,88.94130814940577
2011-01-14,88.92220882852293
2011-01-15,88.90310950764007
2011-01-16,88.88401018675722
2011-01-17,88.86491086587436
2011-01-18,88.84581154499152
2011-01-19,88.82671222410866
2011-01-20,88.80761290322582
2011-01-21,88.78851358234296
2011-01-22,88.7694142614601
2011-01-23,88.75031494057725
2011-01-24,88.7312156196944
2011-01-25,88.71211629881155
2011-01-26,88.69301697792869
2011-01-27,88.67391765704585
2011-01-28,88.65481833616299
2011-01-29,88.63571901528015
2011-01-30,88.61661969439729
2011-01-31,88.59752037351444
2011-02-01,88.57842105263158
2011-02-02,89.08835322000654
2011-02-03,89.59828538738151
2011-02-04,90.10821755475646
2011-02-05,90.61814972213142
2011-02-06,91.12808188950638
2011-02-07,91.63801405688133
2011-02-08,92.1479462242563
2011-02-09,92.65787839163126
2011-02-10,93.16781055900621
2011-02-11,93.67774272638118
2011-02-12,94.18767489375614
2011-02-13,94.6976070611311
2011-02-14,95.20753922850605
2011-02-15,95.717471395881
2011-02-16,96.22740356325598
2011-02-17,96.73733573063093
2011-02-18,97.24726789800589
2011-02-19,97.75720006538086
2011-02-20,98.26713223275581
2011-02-21,98.77706440013077
2011-02-22,99.28699656750572
2011-02-23,99.79692873488068
2011-02-24,100.30686090225565
2011-02-25,100.8167930696306
2011-02-26,101.32672523700556
2011-02-27,101.83665740438053
2011-02-28,102.34658957175549
2011-03-01,102.85652173913044
2011-03-02,103.07187587657785
2011-03-03,103.28723001402525
2011-03-04,103.50258415147266
2011-03-05,103.71793828892007
2011-03-06,103.93329242636747
2011-03-07,104.14864656381488
2011-03-08,104.36400070126228
2011-03-09,104.57935483870968
2011-03-10,104.79470897615708
2011-03-11,105.01006311360449
2011-03-12,105.2254172510519
2011-03-13,105.4407713884993
2011-03-14,105.6561255259467
2011-03-15,105.87147966339411
2011-03-16,106.08683380084152
2011-03-17,106.30218793828892
2011-03-18,106.51754207573633
2011-03-19,106.73289621318374
2011-03-20,106.94825035063114
2011-03-21,107.16360448807855
2011-03-22,107.37895862552595
2011-03-23,107.59431276297336
2011-03-24,107.80966690042075
2011-03-25,108.02502103786816
2011-03-26,108.24037517531556
2011-03-27,108.45572931276297
2011-03-28,108.67108345021038
2011-03-29,108.88643758765778
2011-03-30,109.10179172510519
2011-03-31,109.3171458625526
2011-04-01,109.5325
2011-04-02,109.24476587301587
2011-04-03,108.95703174603175
2011-04-04,108.66929761904761
2011-04-05,108.38156349206349
2011-04-06,108.09382936507936
2011-04-07,107.80609523809524
2011-04-08,107.5183611111111
2011-04-09,107.23062698412699
2011-04-10,106.94289285714285
2011-04-11,106.65515873015873
2011-04-12,106.3674246031746
2011-04-13,106.07969047619048
2011-04-14,105.79195634920634
2011-04-15,105.50422222222221
2011-04-16,105.21648809523809
2011-04-17,104.92875396825396
2011-04-18,104.64101984126984
2011-04-19,104.3532857142857
2011-04-20,104.06555158730158
2011-04-21,103.77781746031745
2011-04-22,103.49008333333333
2011-04-23,103.2023492063492
2011-04-24,102.91461507936508
2011-04-25,102.62688095238094
2011-04-26,102.33914682539682
2011-04-27,102.05141269841269
2011-04-28,101.76367857142857
2011-04-29,101.47594444444444
2011-04-30,101.18821031746032
2011-05-01,100.90047619047618
2011-05-02,100.75091537494762
2011-05-03,100.60135455941906
2011-05-04,100.45179374389052
2011-05-05,100.30223292836196
2011-05-06,100.1526721128334
2011-05-07,100.00311129730484
2011-05-08,99.85355048177628
2011-05-09,99.70398966624774
2011-05-10,99.55442885071918
2011-05-11,99.40486803519062
2011-05-12,99.25530721966206
2011-05-13,99.1057464041335
2011-05-14,98.95618558860495
2011-05-15,98.8066247730764
2011-05-16,98.65706395754783
2011-05-17,98.50750314201927
2011-05-18,98.35794232649071
2011-05-19,98.20838151096217
2011-05-20,98.05882069543361
2011-05-21,97.90925987990505
2011-05-22,97.75969906437649
2011-05-23,97.61013824884793
2011-05-24,97.46057743331937
2011-05-25,97.31101661779083
2011-05-26,97.16145580226227
2011-05-27,97.01189498673371
2011-05-28,96.86233417120515
2011-05-29,96.71277335567659
2011-05-30,96.56321254014804
2011-05-31,96.41365172461948
2011-06-01,96.26409090909092
2011-06-02,96.29873787878789
2011-06-03,96.33338484848487
2011-06-04,96.36803181818183
2011-06-05,96.4026787878788
2011-06-06,96.43732575757576
2011-06-07,96.47197272727274
2011-06-08,96.50661969696971
2011-06-09,96.54126666666667
2011-06-10,96.57591363636365
2011-06-11,96.61056060606062
2011-06-12,96.64520757575758
2011-06-13,96.67985454545456
2011-06-14,96.71450151515153
2011-06-15,96.74914848484849
2011-06-16,96.78379545454547
2011-06-17,96.81844242424243
2011-06-18,96.8530893939394
2011-06-19,96.88773636363636
2011-06-20,96.92238333333334
2011-06-21,96.95703030303031
2011-06-22,96.99167727272727
2011-06-23,97.02632424242425
2011-06-24,97.06097121212122
2011-06-25,97.09561818181818
2011-06-26,97.13026515151515
2011-06-27,97.16491212121213
2011-06-28,97.19955909090909
2011-06-29,97.23420606060606
2011-06-30,97.26885303030303
2011-07-01,97.3035
2011-07-02,96.94961430575034
2011-07-03,96.5957286115007
2011-07-04,96.24184291725105
2011-07-05,95.88795722300141
2011-07-06,95.53407152875175
2011-07-07,95.18018583450211
2011-07-08,94.82630014025246
2011-07-09,94.4724144460028
2011-07-10,94.11852875175316
2011-07-11,93.7646430575035
2011-07-12,93.41075736325386
2011-07-13,93.05687166900421
2011-07-14,92.70298597475455
2011-07-15,92.34910028050491
2011-07-16,91.99521458625526
2011-07-17,91.64132889200562
2011-07-18,91.28744319775596
2011-07-19,90.93355750350632
2011-07-20,90.57967180925667
2011-07-21,90.22578611500701
2011-07-22,89.87190042075737
2011-07-23,89.51801472650772
2011-07-24,89.16412903225807
2011-07-25,88.81024333800842
2011-07-26,88.45635764375876
2011-07-27,88.10247194950912
2011-07-28,87.74858625525947
2011-07-29,87.39470056100983
2011-07-30,87.04081486676017
2011-07-31,86.68692917251053
2011-08-01,86.33304347826088
2011-08-02,86.30666265945369
2011-08-03,86.28028184064651
2011-08-04,86.25390102183931
2011-08-05,86.22752020303213
2011-08-06,86.20113938422494
2011-08-07,86.17475856541776
2011-08-08,86.14837774661056
2011-08-09,86.12199692780338
2011-08-10,86.0956161089962
2011-08-11,86.06923529018901
2011-08-12,86.04285447138183
2011-08-13,86.01647365257463
2011-08-14,85.99009283376745
2011-08-15,85.96371201496027
2011-08-16,85.93733119615308
2011-08-17,85.91095037734588
2011-08-18,85.8845695585387
2011-08-19,85.85818873973152
2011-08-20,85.83180792092433
2011-08-21,85.80542710211714
2011-08-22,85.77904628330995
2011-08-23,85.75266546450277
2011-08-24,85.72628464569559
2011-08-25,85.6999038268884
2011-08-26,85.6735230080812
2011-08-27,85.64714218927402
2011-08-28,85.62076137046684
2011-08-29,85.59438055165965
2011-08-30,85.56799973285246
2011-08-31,85.54161891404527
2011-09-01,85.51523809523809
2011-09-02,85.54214285714285
2011-09-03,85.56904761904761
2011-09-04,85.59595238095238
2011-09-05,85.62285714285714
2011-09-06,85.6497619047619
2011-09-07,85.67666666666666
2011-09-08,85.70357142857142
2011-09-09,85.73047619047618
2011-09-10,85.75738095238094
2011-09-11,85.78428571428572
2011-09-12,85.81119047619048
2011-09-13,85.83809523809524
2011-09-14,85.865
2011-09-15,85.89190476190475
2011-09-16,85.91880952380953
2011-09-17,85.94571428571429
2011-09-18,85.97261904761905
2011-09-19,85.99952380952381
2011-09-20,86.02642857142857
2011-09-21,86.05333333333333
2011-09-22,86.08023809523809
2011-09-23,86.10714285714286
2011-09-24,86.13404761904762
2011-09-25,86.16095238095238
2011-09-26,86.18785714285714
2011-09-27,86.2147619047619
2011-09-28,86.24166666666667
2011-09-29,86.26857142857143
2011-09-30,86.2954761904762
2011-10-01,86.32238095238095
2011-10-02,86.67199692780338
2011-10-03,87.02161290322582
2011-10-04,87.37122887864824
2011-10-05,87.72084485407066
2011-10-06,88.07046082949309
2011-10-07,88.42007680491552
2011-10-08,88.76969278033795
2011-10-09,89.11930875576037
2011-10-10,89.4689247311828
2011-10-11,89.81854070660523
2011-10-12,90.16815668202766
2011-10-13,90.51777265745008
2011-10-14,90.8673886328725
2011-10-15,91.21700460829494
2011-10-16,91.56662058371737
2011-10-17,91.91623655913979
2011-10-18,92.26585253456221
2011-10-19,92.61546850998465
2011-10-20,92.96508448540708
2011-10-21,93.3147004608295
2011-10-22,93.66431643625192
2011-10-23,94.01393241167436
2011-10-24,94.36354838709678
2011-10-25,94.71316436251921
2011-10-26,95.06278033794163
2011-10-27,95.41239631336407
2011-10-28,95.7620122887865
2011-10-29,96.11162826420892
2011-10-30,96.46124423963136
2011-10-31,96.81086021505378
2011-11-01,97.1604761904762
2011-11-02,97.20722222222223
2011-11-03,97.25396825396827
2011-11-04,97.30071428571429
2011-11-05,97.34746031746033
2011-11-06,97.39420634920636
2011-11-07,97.4409523809524
2011-11-08,97.48769841269842
2011-11-09,97.53444444444446
2011-11-10,97.58119047619049
2011-11-11,97.62793650793652
2011-11-12,97.67468253968255
2011-11-13,97.72142857142859
2011-11-14,97.76817460317461
2011-11-15,97.81492063492065
2011-11-16,97.86166666666668
2011-11-17,97.9084126984127
2011-11-18,97.95515873015874
2011-11-19,98.00190476190477
2011-11-20,98.04865079365081
2011-11-21,98.09539682539683
2011-11-22,98.14214285714287
2011-11-23,98.1888888888889
2011-11-24,98.23563492063494
2011-11-25,98.28238095238096
2011-11-26,98.329126984127
2011-11-27,98.37587301587303
2011-11-28,98.42261904761907
2011-11-29,98.46936507936509
2011-11-30,98.51611111111113
2011-12-01,98.56285714285715
2011-12-02,98.61803917050692
2011-12-03,98.6732211981567
2011-12-04,98.72840322580646
2011-12-05,98.78358525345624
2011-12-06,98.838767281106
2011-12-07,98.89394930875577
2011-12-08,98.94913133640554
2011-12-09,99.0043133640553
2011-12-10,99.05949539170507
2011-12-11,99.11467741935485
2011-12-12,99.16985944700461
2011-12-13,99.22504147465439
2011-12-14,99.28022350230415
2011-12-15,99.33540552995392
2011-12-16,99.3905875576037
2011-12-17,99.44576958525346
2011-12-18,99.50095161290324
2011-12-19,99.556133640553
2011-12-20,99.61131566820276
2011-12-21,99.66649769585254
2011-12-22,99.7216797235023
2011-12-23,99.77686175115208
2011-12-24,99.83204377880185
2011-12-25,99.88722580645161
2011-12-26,99.94240783410139
2011-12-27,99.99758986175115
2011-12-28,100.05277188940092
2011-12-29,100.1079539170507
2011-12-30,100.16313594470046
2011-12-31,100.21831797235023
2012-01-01,100.2735
2012-01-02,100.33577419354839
2012-01-03,100.39804838709678
2012-01-04,100.46032258064515
2012-01-05,100.52259677419354
2012-01-06,100.58487096774194
2012-01-07,100.64714516129033
2012-01-08,100.7094193548387
2012-01-09,100.77169354838709
2012-01-10,100.83396774193548
2012-01-11,100.89624193548387
2012-01-12,100.95851612903226
2012-01-13,101.02079032258064
2012-01-14,101.08306451612903
2012-01-15,101.14533870967742
2012-01-16,101.20761290322581
2012-01-17,101.26988709677418
2012-01-18,101.33216129032257
2012-01-19,101.39443548387096
2012-01-20,101.45670967741935
2012-01-21,101.51898387096773
2012-01-22,101.58125806451612
2012-01-23,101.64353225806451
2012-01-24,101.7058064516129
2012-01-25,101.76808064516129
2012-01-26,101.83035483870967
2012-01-27,101.89262903225806
2012-01-28,101.95490322580645
2012-01-29,102.01717741935484
2012-01-30,102.07945161290321
2012-01-31,102.1417258064516
2012-02-01,102.204
2012-02-02,102.34033542319749
2012-02-03,102.47667084639498
2012-02-04,102.61300626959247
2012-02-05,102.74934169278997
2012-02-06,102.88567711598746
2012-02-07,103.02201253918496
2012-02-08,103.15834796238245
2012-02-09,103.29468338557993
2012-02-10,103.43101880877742
2012-02-11,103.56735423197492
2012-02-12,103.70368965517241
2012-02-13,103.8400250783699
2012-02-14,103.9763605015674
2012-02-15,104.11269592476489
2012-02-16,104.24903134796239
2012-02-17,104.38536677115988
2012-02-18,104.52170219435737
2012-02-19,104.65803761755487
2012-02-20,104.79437304075236
2012-02-21,104.93070846394986
2012-02-22,105.06704388714735
2012-02-23,105.20337931034483
2012-02-24,105.33971473354232
2012-02-25,105.47605015673982
2012-02-26,105.61238557993731
2012-02-27,105.7487210031348
2012-02-28,105.8850564263323
2012-02-29,106.02139184952979
2012-03-01,106.15772727272729
2012-03-02,106.06621994134899
2012-03-03,105.97471260997068
2012-03-04,105.88320527859238
2012-03-05,105.79169794721409
2012-03-06,105.7001906158358
2012-03-07,105.60868328445748
2012-03-08,105.51717595307919
2012-03-09,105.4256686217009
2012-03-10,105.33416129032258
2012-03-11,105.24265395894429
2012-03-12,105.15114662756599
2012-03-13,105.0596392961877
2012-03-14,104.96813196480939
2012-03-15,104.87662463343109
2012-03-16,104.7851173020528
2012-03-17,104.69360997067449
2012-03-18,104.60210263929619
2012-03-19,104.5105953079179
2012-03-20,104.4190879765396
2012-03-21,104.32758064516129
2012-03-22,104.236073313783
2012-03-23,104.1445659824047
2012-03-24,104.05305865102639
2012-03-25,103.9615513196481
2012-03-26,103.8700439882698
2012-03-27,103.77853665689149
2012-03-28,103.6870293255132
2012-03-29,103.5955219941349
2012-03-30,103.5040146627566
2012-03-31,103.4125073313783
2012-04-01,103.321
2012-04-02,103.03211818181818
2012-04-03,102.74323636363636
2012-04-04,102.45435454545455
2012-04-05,102.16547272727273
2012-04-06,101.87659090909091
2012-04-07,101.58770909090909
2012-04-08,101.29882727272727
2012-04-09,101.00994545454546
2012-04-10,100.72106363636364
2012-04-11,100.43218181818182
2012-04-12,100.1433
2012-04-13,99.85441818181818
2012-04-14,99.56553636363637
2012-04-15,99.27665454545455
2012-04-16,98.98777272727273
2012-04-17,98.6988909090909
2012-04-18,98.41000909090909
2012-04-19,98.12112727272728
2012-04-20,97.83224545454546
2012-04-21,97.54336363636364
2012-04-22,97.25448181818182
2012-04-23,96.9656
2012-04-24,96.67671818181819
2012-04-25,96.38783636363637
2012-04-26,96.09895454545455
2012-04-27,95.81007272727273
2012-04-28,95.5211909090909
2012-04-29,95.2323090909091
2012-04-30,94.94342727272728
2012-05-01,94.65454545454546
2012-05-02,94.256119257087
2012-05-03,93.85769305962855
2012-05-04,93.45926686217008
2012-05-05,93.06084066471163
2012-05-06,92.66241446725317
2012-05-07,92.26398826979472
2012-05-08,91.86556207233626
2012-05-09,91.46713587487781
2012-05-10,91.06870967741935
2012-05-11,90.6702834799609
2012-05-12,90.27185728250244
2012-05-13,89.87343108504399
2012-05-14,89.47500488758553
2012-05-15,89.07657869012708
2012-05-16,88.67815249266862
2012-05-17,88.27972629521017
2012-05-18,87.8813000977517
2012-05-19,87.48287390029326
2012-05-20,87.0844477028348
2012-05-21,86.68602150537635
2012-05-22,86.28759530791788
2012-05-23,85.88916911045943
2012-05-24,85.49074291300097
2012-05-25,85.09231671554252
2012-05-26,84.69389051808406
2012-05-27,84.29546432062561
2012-05-28,83.89703812316715
2012-05-29,83.4986119257087
2012-05-30,83.10018572825024
2012-05-31,82.70175953079179
2012-06-01,82.30333333333333
2012-06-02,82.48973015873015
2012-06-03,82.67612698412698
2012-06-04,82.86252380952381
2012-06-05,83.04892063492063
2012-06-06,83.23531746031746
2012-06-07,83.42171428571429
2012-06-08,83.60811111111111
2012-06-09,83.79450793650793
2012-06-10,83.98090476190475
2012-06-11,84.16730158730158
2012-06-12,84.3536984126984
2012-06-13,84.54009523809523
2012-06-14,84.72649206349206
2012-06-15,84.91288888888889
2012-06-16,85.09928571428571
2012-06-17,85.28568253968254
2012-06-18,85.47207936507937
2012-06-19,85.6584761904762
2012-06-20,85.84487301587302
2012-06-21,86.03126984126985
2012-06-22,86.21766666666667
2012-06-23,86.4040634920635
2012-06-24,86.59046031746033
2012-06-25,86.77685714285714
2012-06-26,86.96325396825397
2012-06-27,87.14965079365079
2012-06-28,87.33604761904762
2012-06-29,87.52244444444445
2012-06-30,87.70884126984127
2012-07-01,87.8952380952381
2012-07-02,88.09640152274093
2012-07-03,88.29756495024378
2012-07-04,88.49872837774662
2012-07-05,88.69989180524945
2012-07-06,88.90105523275228
2012-07-07,89.10221866025513
2012-07-08,89.30338208775797
2012-07-09,89.5045455152608
2012-07-10,89.70570894276364
2012-07-11,89.90687237026648
2012-07-12,90.10803579776932
2012-07-13,90.30919922527215
2012-07-14,90.51036265277499
2012-07-15,90.71152608027784
2012-07-16,90.91268950778067
2012-07-17,91.1138529352835
2012-07-18,91.31501636278634
2012-07-19,91.51617979028919
2012-07-20,91.71734321779202
2012-07-21,91.91850664529485
2012-07-22,92.11967007279769
2012-07-23,92.32083350030054
2012-07-24,92.52199692780337
2012-07-25,92.7231603553062
2012-07-26,92.92432378280904
2012-07-27,93.12548721031189
2012-07-28,93.32665063781472
2012-07-29,93.52781406531756
2012-07-30,93.7289774928204
2012-07-31,93.93014092032324
2012-08-01,94.13130434782607
2012-08-02,94.14363918210672
2012-08-03,94.15597401638738
2012-08-04,94.16830885066803
2012-08-05,94.18064368494869
2012-08-06,94.19297851922934
2012-08-07,94.20531335351
2012-08-08,94.21764818779064
2012-08-09,94.2299830220713
2012-08-10,94.24231785635195
2012-08-11,94.25465269063261
2012-08-12,94.26698752491326
2012-08-13,94.27932235919391
2012-08-14,94.29165719347456
2012-08-15,94.30399202775521
2012-08-16,94.31632686203587
2012-08-17,94.32866169631653
2012-08-18,94.34099653059718
2012-08-19,94.35333136487783
2012-08-20,94.36566619915848
2012-08-21,94.37800103343913
2012-08-22,94.39033586771978
2012-08-23,94.40267070200045
2012-08-24,94.4150055362811
2012-08-25,94.42734037056175
2012-08-26,94.4396752048424
2012-08-27,94.45201003912305
2012-08-28,94.4643448734037
2012-08-29,94.47667970768437
2012-08-30,94.48901454196502
2012-08-31,94.50134937624567
2012-09-01,94.51368421052632
2012-09-02,94.34627154843632
2012-09-03,94.1788588863463
2012-09-04,94.0114462242563
2012-09-05,93.84403356216629
2012-09-06,93.67662090007629
2012-09-07,93.50920823798627
2012-09-08,93.34179557589627
2012-09-09,93.17438291380627
2012-09-10,93.00697025171625
2012-09-11,92.83955758962625
2012-09-12,92.67214492753624
2012-09-13,92.50473226544624
2012-09-14,92.33731960335622
2012-09-15,92.16990694126622
2012-09-16,92.0024942791762
2012-09-17,91.8350816170862
2012-09-18,91.6676689549962
2012-09-19,91.50025629290619
2012-09-20,91.33284363081619
2012-09-21,91.16543096872617
2012-09-22,90.99801830663617
2012-09-23,90.83060564454615
2012-09-24,90.66319298245615
2012-09-25,90.49578032036615
2012-09-26,90.32836765827614
2012-09-27,90.16095499618613
2012-09-28,89.99354233409612
2012-09-29,89.82612967200612
2012-09-30,89.6587170099161
2012-10-01,89.4913043478261
2012-10-02,89.39582448407134
2012-10-03,89.30034462031658
2012-10-04,89.20486475656182
2012-10-05,89.10938489280707
2012-10-06,89.01390502905231
2012-10-07,88.91842516529755
2012-10-08,88.82294530154279
2012-10-09,88.72746543778803
2012-10-10,88.63198557403327
2012-10-11,88.53650571027852
2012-10-12,88.44102584652376
2012-10-13,88.345545982769
2012-10-14,88.25006611901424
2012-10-15,88.15458625525947
2012-10-16,88.05910639150471
2012-10-17,87.96362652774997
2012-10-18,87.8681466639952
2012-10-19,87.77266680024044
2012-10-20,87.67718693648568
2012-10-21,87.58170707273092
2012-10-22,87.48622720897616
2012-10-23,87.39074734522141
2012-10-24,87.29526748146665
2012-10-25,87.19978761771189
2012-10-26,87.10430775395713
2012-10-27,87.00882789020237
2012-10-28,86.91334802644761
2012-10-29,86.81786816269286
2012-10-30,86.7223882989381
2012-10-31,86.62690843518334
